allocation_id,site_id,org_id,resource_type,allocation_date,quantity,unit_value,total_value
749446,5741,212,Generator,10/11/2025,2,31194.79,62389.58
749447,5741,206,Generator,27/10/2025,6,22686.21,136117.26
749448,5741,223,Fuel,7/11/2025,188,4229.05,795061.4
749449,5741,221,Construction Tools,10/11/2025,52,19589.34,1018645.68
749450,5741,216,Fuel,30/10/2025,142,5168.08,733867.36
749451,5741,216,Fuel,8/11/2025,148,4132.48,611607.04
749452,5741,218,Fuel,6/11/2025,198,4079.12,807665.76
749453,5741,203,Construction Tools,30/10/2025,52,14114.74,733966.48
749454,5741,204,Generator,3/11/2025,2,26282.21,52564.42
749455,5741,222,Construction Tools,10/11/2025,154,15971.8,2459657.2
749456,5741,207,Construction Tools,9/11/2025,58,12826.76,743952.08
749457,5741,208,Generator,31/10/2025,4,36209.91,144839.64
749458,5741,220,Fuel,1/11/2025,186,4529.27,842444.22
749459,5741,217,Generator,4/11/2025,6,25720.87,154325.22
749460,5741,210,Generator,28/10/2025,6,18802.73,112816.38
749461,5741,201,Fuel,31/10/2025,166,6844.45,1136178.7
749462,5741,225,Generator,1/11/2025,4,37095.38,148381.52
749463,5741,209,Generator,30/10/2025,6,15130.66,90783.96
749464,5741,224,Generator,28/10/2025,6,31883.45,191300.7
749465,5741,217,Generator,11/11/2025,2,39332.71,78665.42
749466,5741,214,Fuel,11/11/2025,210,4612.66,968658.6
749467,5741,212,Fuel,6/11/2025,146,5706.4,833134.4
749468,5741,221,Generator,27/10/2025,6,28509.19,171055.14
749469,5741,220,Fuel,27/10/2025,114,4074.49,464491.86
749470,5741,225,Construction Tools,29/10/2025,142,8465.34,1202078.28
749471,5741,204,Fuel,7/11/2025,118,5303.73,625840.14
749472,5741,208,Generator,10/11/2025,4,18889.75,75559
749473,5741,218,Construction Tools,9/11/2025,94,11272.76,1059639.44
749474,5742,221,Roofing Materials,5/11/2025,33,10108.03,333564.99
749475,5742,219,Medical Supplies,11/11/2025,107,18594.14,1989572.98
749476,5742,224,Roofing Materials,4/11/2025,62,5922.3,367182.6
749477,5742,211,Cleaning Supplies,7/11/2025,89,3849.27,342585.03
749478,5742,205,Medical Supplies,7/11/2025,112,20848.4,2335020.8
749479,5742,216,Roofing Materials,4/11/2025,23,9286.81,213596.63
749480,5742,203,Medical Supplies,29/10/2025,67,13883,930161
749481,5742,203,Generator,4/11/2025,3,25226.55,75679.65
749482,5742,215,Generator,27/10/2025,2,28247.32,56494.64
749483,5742,223,Cleaning Supplies,9/11/2025,112,1163.27,130286.24
749484,5742,225,Medical Supplies,31/10/2025,111,8892.34,987049.74
749485,5742,209,Water Bottles,5/11/2025,187,1014.18,189651.66
749486,5742,223,Medical Supplies,11/11/2025,62,13936.26,864048.12
749487,5742,209,Medical Supplies,27/10/2025,73,15691,1145443
749488,5742,209,Medical Supplies,28/10/2025,100,12211.18,1221118
749489,5742,203,Medical Supplies,8/11/2025,94,8070.92,758666.48
749490,5742,209,Cleaning Supplies,2/11/2025,74,4762.61,352433.14
749491,5742,203,Roofing Materials,4/11/2025,55,11966.32,658147.6
749492,5742,223,Medical Supplies,27/10/2025,96,9666.35,927969.6
749493,5742,209,Cleaning Supplies,10/11/2025,79,3114.66,246058.14
749494,5742,204,Generator,5/11/2025,3,21517.72,64553.16
749495,5742,208,Roofing Materials,5/11/2025,30,6408.38,192251.4
749496,5742,223,Generator,5/11/2025,3,28646.71,85940.13
749497,5742,213,Cleaning Supplies,4/11/2025,54,4248.44,229415.76
749498,5742,206,Cleaning Supplies,29/10/2025,84,4265.13,358270.92
749499,5742,210,Medical Supplies,28/10/2025,146,17154.47,2504552.62
749500,5742,213,Generator,29/10/2025,1,27832.74,27832.74
749501,5742,225,Generator,11/11/2025,2,35389.28,70778.56
749502,5742,224,Roofing Materials,29/10/2025,20,4075.94,81518.8
749503,5742,202,Water Bottles,28/10/2025,109,1670.48,182082.32
749504,5742,213,Cleaning Supplies,10/11/2025,45,2626.87,118209.15
749505,5742,219,Water Bottles,11/11/2025,109,1217.61,132719.49
749506,5742,201,Cleaning Supplies,30/10/2025,50,2260.63,113031.5
749507,5742,203,Cleaning Supplies,30/10/2025,103,4608.9,474716.7
749508,5742,212,Cleaning Supplies,7/11/2025,43,3279.64,141024.52
749509,5742,203,Cleaning Supplies,10/11/2025,104,3444.2,358196.8
749510,5742,217,Cleaning Supplies,28/10/2025,85,3585.15,304737.75
749511,5742,212,Water Bottles,7/11/2025,318,942.19,299616.42
749512,5742,216,Generator,9/11/2025,2,27905.18,55810.36
749513,5742,212,Medical Supplies,4/11/2025,49,21131.32,1035434.68
749514,5742,205,Water Bottles,11/11/2025,257,833.98,214332.86
749515,5742,207,Water Bottles,11/11/2025,154,978.98,150762.92
749516,5742,208,Generator,9/11/2025,3,38141.25,114423.75
749517,5742,216,Roofing Materials,11/11/2025,50,5292.15,264607.5
749518,5742,214,Generator,7/11/2025,3,33929.04,101787.12
749519,5742,222,Cleaning Supplies,6/11/2025,94,2278.66,214194.04
749520,5743,212,Fuel,5/11/2025,230,3346.21,769628.3
749521,5743,207,Water Bottles,7/11/2025,334,1904.89,636233.26
749522,5743,222,Fuel,6/11/2025,96,5837.73,560422.08
749523,5743,206,Roofing Materials,7/11/2025,138,9521.61,1313982.18
749524,5743,210,Generator,31/10/2025,6,34291.88,205751.28
749525,5743,205,Generator,9/11/2025,4,18846.31,75385.24
749526,5743,221,Water Bottles,3/11/2025,492,649.03,319322.76
749527,5743,225,Roofing Materials,7/11/2025,152,7523.02,1143499.04
749528,5743,209,Construction Tools,4/11/2025,148,17295.48,2559731.04
749529,5743,215,Construction Tools,5/11/2025,126,9835.85,1239317.1
749530,5743,207,Construction Tools,7/11/2025,154,14666.64,2258662.56
749531,5743,213,Generator,3/11/2025,2,31214.42,62428.84
749532,5743,222,Construction Tools,9/11/2025,68,6217.11,422763.48
749533,5743,213,Water Bottles,28/10/2025,438,1924.41,842891.58
749534,5743,203,Generator,5/11/2025,4,17485.29,69941.16
749535,5743,207,Roofing Materials,3/11/2025,112,8729.37,977689.44
749536,5743,225,Fuel,9/11/2025,192,5038.37,967367.04
749537,5743,203,Fuel,4/11/2025,186,7357.4,1368476.4
749538,5743,205,Water Bottles,30/10/2025,342,1977.04,676147.68
749539,5743,222,Generator,31/10/2025,2,27658.02,55316.04
749540,5743,206,Construction Tools,8/11/2025,134,15837.35,2122204.9
749541,5743,206,Generator,8/11/2025,2,32922.95,65845.9
749542,5743,222,Fuel,3/11/2025,68,5620.35,382183.8
749543,5743,223,Construction Tools,6/11/2025,152,18055.05,2744367.6
749544,5743,218,Roofing Materials,11/11/2025,136,10188.05,1385574.8
749545,5743,215,Water Bottles,3/11/2025,372,644.32,239687.04
749546,5743,202,Water Bottles,7/11/2025,436,1293.29,563874.44
749547,5743,211,Water Bottles,7/11/2025,654,1393.09,911080.86
749548,5743,224,Roofing Materials,9/11/2025,144,8737.5,1258200
749549,5743,210,Construction Tools,4/11/2025,84,16605.21,1394837.64
749550,5743,205,Roofing Materials,3/11/2025,114,7832.55,892910.7
749551,5743,221,Construction Tools,2/11/2025,70,14769.55,1033868.5
749552,5743,217,Construction Tools,30/10/2025,68,17763.7,1207931.6
749553,5743,221,Roofing Materials,5/11/2025,122,4764.37,581253.14
749554,5743,204,Roofing Materials,27/10/2025,78,10695.83,834274.74
749555,5743,204,Fuel,5/11/2025,96,5266.16,505551.36
749556,5743,201,Construction Tools,4/11/2025,64,5444.35,348438.4
749557,5743,222,Water Bottles,7/11/2025,540,754.12,407224.8
749558,5743,205,Roofing Materials,11/11/2025,64,4249.41,271962.24
749559,5743,210,Generator,29/10/2025,4,19799.35,79197.4
749560,5743,217,Generator,11/11/2025,6,38693.15,232158.9
749561,5743,212,Generator,2/11/2025,2,18370.54,36741.08
749562,5743,207,Fuel,1/11/2025,182,5522,1005004
749563,5743,211,Generator,11/11/2025,2,26143.26,52286.52
749564,5743,225,Fuel,4/11/2025,132,4453.65,587881.8
749565,5743,213,Fuel,2/11/2025,104,5631.39,585664.56
749566,5743,205,Generator,3/11/2025,4,16219.38,64877.52
749567,5743,203,Generator,6/11/2025,6,25638.23,153829.38
749568,5743,204,Fuel,1/11/2025,78,3545.8,276572.4
749569,5743,216,Water Bottles,31/10/2025,602,603.19,363120.38
749570,5743,211,Roofing Materials,9/11/2025,118,8016.48,945944.64
749571,5743,212,Generator,28/10/2025,4,28630.01,114520.04
749572,5743,209,Construction Tools,29/10/2025,54,13501.72,729092.88
749573,5743,209,Generator,9/11/2025,4,37695.04,150780.16
749574,5743,203,Roofing Materials,31/10/2025,100,7407.74,740774
749575,5743,201,Roofing Materials,6/11/2025,120,8943.79,1073254.8
749576,5743,215,Fuel,2/11/2025,168,6036.84,1014189.12
749577,5743,207,Fuel,31/10/2025,170,5557.03,944695.1
749578,5743,209,Generator,29/10/2025,4,27685.33,110741.32
749579,5743,214,Fuel,8/11/2025,152,3911.44,594538.88
749580,5743,204,Roofing Materials,28/10/2025,146,10667.31,1557427.26
749581,5743,217,Water Bottles,2/11/2025,288,1043.49,300525.12
749582,5743,214,Roofing Materials,30/10/2025,126,6789.24,855444.24
749583,5744,224,Construction Tools,30/10/2025,106,10740.71,1138515.26
749584,5744,208,Construction Tools,31/10/2025,78,12102.21,943972.38
749585,5744,217,Construction Tools,30/10/2025,60,14226.74,853604.4
749586,5744,221,Construction Tools,27/10/2025,146,17829.5,2603107
749587,5744,210,Construction Tools,7/11/2025,110,19300.07,2123007.7
749588,5744,220,Construction Tools,7/11/2025,144,5443.65,783885.6
749589,5744,212,Construction Tools,5/11/2025,44,7832.42,344626.48
749590,5744,208,Construction Tools,8/11/2025,52,8975.41,466721.32
749591,5744,216,Construction Tools,1/11/2025,58,6618.22,383856.76
749592,5744,212,Construction Tools,28/10/2025,88,16850.53,1482846.64
749593,5744,208,Construction Tools,11/11/2025,116,19798.02,2296570.32
749594,5744,207,Construction Tools,7/11/2025,90,16058.49,1445264.1
749595,5744,206,Construction Tools,7/11/2025,92,14609.9,1344110.8
749596,5744,221,Construction Tools,5/11/2025,128,10719.84,1372139.52
749597,5744,222,Construction Tools,7/11/2025,50,13021.7,651085
749598,5744,214,Construction Tools,7/11/2025,58,9582.76,555800.08
749599,5744,205,Construction Tools,4/11/2025,54,10564.98,570508.92
749600,5744,206,Construction Tools,4/11/2025,146,19857.17,2899146.82
749601,5744,213,Construction Tools,9/11/2025,100,12020.97,1202097
749602,5744,216,Construction Tools,29/10/2025,106,16171.26,1714153.56
749603,5744,211,Construction Tools,9/11/2025,154,14552.23,2241043.42
749604,5744,201,Construction Tools,4/11/2025,136,9021.8,1226964.8
749605,5744,207,Construction Tools,29/10/2025,124,10822.14,1341945.36
749606,5744,220,Construction Tools,6/11/2025,74,7908.19,585206.06
749607,5744,221,Construction Tools,6/11/2025,46,17940.09,825244.14
749608,5744,212,Construction Tools,11/11/2025,52,13321.99,692743.48
749609,5744,214,Construction Tools,30/10/2025,152,7122.06,1082553.12
749610,5744,210,Construction Tools,1/11/2025,108,14635.26,1580608.08
749611,5744,204,Construction Tools,30/10/2025,56,12878.42,721191.52
749612,5744,203,Construction Tools,30/10/2025,110,7445.05,818955.5
749613,5744,218,Construction Tools,27/10/2025,40,8276.68,331067.2
749614,5744,208,Construction Tools,27/10/2025,114,9533.25,1086790.5
749615,5744,202,Construction Tools,31/10/2025,78,18926.48,1476265.44
749616,5744,211,Construction Tools,3/11/2025,138,10533.73,1453654.74
749617,5744,209,Construction Tools,6/11/2025,80,9033.18,722654.4
749618,5744,218,Construction Tools,10/11/2025,100,6857.29,685729
749619,5744,225,Construction Tools,28/10/2025,70,8101.85,567129.5
749620,5744,216,Construction Tools,9/11/2025,158,9927.83,1568597.14
749621,5744,212,Construction Tools,7/11/2025,106,8840.82,937126.92
749622,5744,213,Construction Tools,1/11/2025,152,8218.5,1249212
749623,5744,215,Construction Tools,11/11/2025,146,5769.41,842333.86
749624,5744,209,Construction Tools,5/11/2025,148,7945.5,1175934
749625,5744,217,Construction Tools,2/11/2025,152,7365.81,1119603.12
749626,5744,204,Construction Tools,8/11/2025,78,12773.9,996364.2
749627,5744,217,Construction Tools,8/11/2025,44,9798.45,431131.8
749628,5744,221,Construction Tools,2/11/2025,64,8019.98,513278.72
749629,5744,222,Construction Tools,11/11/2025,134,19504.16,2613557.44
749630,5744,214,Construction Tools,27/10/2025,90,18570.39,1671335.1
749631,5744,206,Construction Tools,3/11/2025,94,8156.84,766742.96
749632,5744,213,Construction Tools,28/10/2025,150,6324.08,948612
749633,5744,215,Construction Tools,31/10/2025,58,6945.67,402848.86
749634,5744,205,Construction Tools,28/10/2025,104,17202.79,1789090.16
749635,5744,205,Construction Tools,2/11/2025,122,16821.16,2052181.52
749636,5744,208,Construction Tools,30/10/2025,62,14598.14,905084.68
749637,5744,224,Construction Tools,1/11/2025,76,18071.84,1373459.84
749638,5744,202,Construction Tools,28/10/2025,128,13936.66,1783892.48
749639,5744,210,Construction Tools,5/11/2025,68,5865.04,398822.72
749640,5744,202,Construction Tools,2/11/2025,64,13692.36,876311.04
749641,5744,225,Construction Tools,3/11/2025,78,6168.85,481170.3
749642,5744,218,Construction Tools,3/11/2025,40,12743.52,509740.8
749643,5744,212,Construction Tools,2/11/2025,72,19690.04,1417682.88
749644,5745,213,Generator,29/10/2025,8,19692.58,157540.64
749645,5745,207,Construction Tools,31/10/2025,300,7634.95,2290485
749646,5745,225,Construction Tools,28/10/2025,308,16398.31,5050679.48
749647,5745,216,Generator,31/10/2025,8,17223.5,137788
749648,5745,222,Generator,27/10/2025,8,31481.75,251854
749649,5745,207,Construction Tools,29/10/2025,128,13816.74,1768542.72
749650,5745,223,Roofing Materials,30/10/2025,264,8834.03,2332183.92
749651,5745,206,Roofing Materials,29/10/2025,108,11474.51,1239247.08
749652,5745,218,Construction Tools,30/10/2025,260,13974.33,3633325.8
749653,5745,218,Construction Tools,4/11/2025,276,16512.1,4557339.6
749654,5745,212,Roofing Materials,4/11/2025,272,9780.73,2660358.56
749655,5745,214,Generator,4/11/2025,4,35222.13,140888.52
749656,5745,212,Construction Tools,31/10/2025,268,7405.05,1984553.4
749657,5745,202,Generator,1/11/2025,4,32452.69,129810.76
749658,5745,220,Construction Tools,31/10/2025,104,11375.73,1183075.92
749659,5745,225,Fuel,5/11/2025,400,7503.78,3001512
749660,5745,212,Fuel,1/11/2025,348,4451.47,1549111.56
749661,5745,223,Roofing Materials,27/10/2025,160,9282.99,1485278.4
749662,5745,202,Roofing Materials,28/10/2025,192,8274.73,1588748.16
749663,5745,222,Generator,30/10/2025,12,18536.13,222433.56
749664,5745,208,Construction Tools,3/11/2025,240,10007.12,2401708.8
749665,5745,219,Generator,27/10/2025,4,33538.01,134152.04
749666,5745,208,Generator,27/10/2025,4,30877.7,123510.8
749667,5745,217,Generator,27/10/2025,12,34962.39,419548.68
749668,5745,213,Generator,30/10/2025,4,25427.61,101710.44
749669,5745,203,Fuel,28/10/2025,388,4155.94,1612504.72
749670,5745,222,Roofing Materials,31/10/2025,244,5015.81,1223857.64
749671,5745,214,Generator,29/10/2025,4,28881.63,115526.52
749672,5745,209,Roofing Materials,28/10/2025,200,4319.59,863918
749673,5745,202,Construction Tools,28/10/2025,304,14310.01,4350243.04
749674,5745,219,Construction Tools,1/11/2025,236,8002.94,1888693.84
749675,5745,213,Construction Tools,31/10/2025,168,6064.24,1018792.32
749676,5745,208,Construction Tools,30/10/2025,92,19397.88,1784604.96
749677,5745,209,Construction Tools,30/10/2025,184,8013.83,1474544.72
749678,5745,203,Fuel,31/10/2025,420,4215.3,1770426
749679,5745,220,Generator,4/11/2025,8,25307.67,202461.36
749680,5745,221,Roofing Materials,4/11/2025,316,8502.94,2686929.04
749681,5745,205,Construction Tools,29/10/2025,108,7635.44,824627.52
749682,5745,225,Fuel,30/10/2025,304,6104.3,1855707.2
749683,5745,204,Roofing Materials,3/11/2025,116,11279,1308364
749684,5745,214,Construction Tools,27/10/2025,316,11034.41,3486873.56
749685,5745,205,Roofing Materials,28/10/2025,264,6943.64,1833120.96
749686,5745,221,Generator,31/10/2025,8,39923.99,319391.92
749687,5745,221,Construction Tools,30/10/2025,80,18155.66,1452452.8
749688,5745,204,Generator,29/10/2025,4,29708.57,118834.28
749689,5745,225,Construction Tools,31/10/2025,224,7089.95,1588148.8
749690,5745,204,Fuel,28/10/2025,264,4185.94,1105088.16
749691,5745,217,Fuel,29/10/2025,340,5893.66,2003844.4
749692,5745,206,Generator,29/10/2025,4,20556.66,82226.64
749693,5745,220,Construction Tools,2/11/2025,84,13324.56,1119263.04
749694,5745,208,Generator,2/11/2025,4,35909.32,143637.28
749695,5745,222,Roofing Materials,4/11/2025,92,11754.5,1081414
749696,5745,219,Fuel,28/10/2025,200,7930.77,1586154
749697,5745,202,Construction Tools,1/11/2025,272,12012.46,3267389.12
749698,5745,225,Construction Tools,2/11/2025,140,17980.51,2517271.4
749699,5745,223,Roofing Materials,1/11/2025,300,8437.07,2531121
749700,5745,224,Generator,30/10/2025,8,28881.7,231053.6
749701,5745,202,Generator,3/11/2025,4,21521.21,86084.84
749702,5745,201,Construction Tools,27/10/2025,232,13736.13,3186782.16
749703,5745,222,Fuel,30/10/2025,352,3261.01,1147875.52
749704,5745,225,Generator,29/10/2025,12,24766.44,297197.28
749705,5745,202,Roofing Materials,2/11/2025,176,5376.57,946276.32
749706,5745,217,Construction Tools,28/10/2025,240,15388.83,3693319.2
749707,5745,217,Construction Tools,30/10/2025,180,12949.02,2330823.6
749708,5745,206,Generator,27/10/2025,12,21052.68,252632.16
749709,5745,222,Construction Tools,28/10/2025,128,9820.94,1257080.32
749710,5745,224,Roofing Materials,31/10/2025,208,11708.71,2435411.68
749711,5745,214,Generator,31/10/2025,8,19980.91,159847.28
749712,5745,220,Generator,2/11/2025,8,19993.26,159946.08
749713,5745,204,Roofing Materials,28/10/2025,108,8567.96,925339.68
749714,5745,223,Construction Tools,30/10/2025,304,17135.97,5209334.88
749715,5745,206,Roofing Materials,1/11/2025,208,5636.05,1172298.4
749716,5745,219,Construction Tools,29/10/2025,296,7454.68,2206585.28
749717,5745,207,Roofing Materials,30/10/2025,168,10960.31,1841332.08
749718,5745,224,Roofing Materials,28/10/2025,224,5529.54,1238616.96
749719,5745,222,Construction Tools,5/11/2025,248,19652.71,4873872.08
749720,5746,215,Water Bottles,28/10/2025,981,1057.34,1037250.54
749721,5746,210,Generator,31/10/2025,9,32436.8,291931.2
749722,5746,214,Fuel,5/11/2025,156,7822.63,1220330.28
749723,5746,217,Water Bottles,2/11/2025,975,1219.87,1189373.25
749724,5746,209,Fuel,8/11/2025,141,3801.9,536067.9
749725,5746,209,Water Bottles,31/10/2025,444,604.32,268318.08
749726,5746,211,Water Bottles,29/10/2025,471,1011.9,476604.9
749727,5746,201,Water Bottles,1/11/2025,321,1627.75,522507.75
749728,5746,205,Generator,27/10/2025,3,36774.09,110322.27
749729,5746,221,Fuel,31/10/2025,132,7598.28,1002972.96
749730,5746,222,Generator,6/11/2025,6,24446,146676
749731,5746,216,Roofing Materials,30/10/2025,165,10945.39,1805989.35
749732,5746,220,Construction Tools,29/10/2025,126,11369.23,1432522.98
749733,5746,209,Water Bottles,28/10/2025,921,612.28,563909.88
749734,5746,216,Construction Tools,29/10/2025,165,12865.99,2122888.35
749735,5746,216,Generator,8/11/2025,3,32004.38,96013.14
749736,5746,208,Roofing Materials,8/11/2025,183,7839.73,1434670.59
749737,5746,210,Water Bottles,5/11/2025,906,1376.61,1247208.66
749738,5746,211,Generator,28/10/2025,6,33739.98,202439.88
749739,5746,222,Water Bottles,9/11/2025,858,1728.34,1482915.72
749740,5746,204,Fuel,7/11/2025,297,6684.38,1985260.86
749741,5746,204,Water Bottles,30/10/2025,363,1697.75,616283.25
749742,5746,220,Roofing Materials,7/11/2025,219,6396.71,1400879.49
749743,5746,215,Water Bottles,8/11/2025,792,1299.52,1029219.84
749744,5746,220,Generator,2/11/2025,6,36184.06,217104.36
749745,5746,220,Generator,4/11/2025,9,38307.13,344764.17
749746,5746,224,Construction Tools,9/11/2025,201,17439.29,3505297.29
749747,5746,203,Fuel,3/11/2025,186,4156.98,773198.28
749748,5746,214,Generator,27/10/2025,6,16621.37,99728.22
749749,5746,202,Fuel,2/11/2025,231,5257.33,1214443.23
749750,5746,219,Construction Tools,6/11/2025,222,12819.31,2845886.82
749751,5746,223,Generator,9/11/2025,9,21261.15,191350.35
749752,5746,221,Water Bottles,8/11/2025,429,567.68,243534.72
749753,5746,211,Generator,31/10/2025,3,34647.73,103943.19
749754,5746,209,Water Bottles,3/11/2025,750,1698.25,1273687.5
749755,5746,220,Construction Tools,28/10/2025,84,8661.89,727598.76
